season,name_player,position_player,date_of_birth,N_games_left,N_games_center,N_games_right,nationality_player,height_player,weight_player
2024-25,fikayo-tomori,Abwehr,1997-12-19 00:00:00,0,14,0,England,,
2024-25,theo,Abwehr,1997-10-06 00:00:00,23,0,0,Frankreich,,
2024-25,ismael-bennacer,Mittelfeld,1997-12-01 00:00:00,0,2,1,Algerien,,
2024-25,youssouf-fofana-2,Mittelfeld,1999-01-10 00:00:00,0,25,0,Frankreich,,
2024-25,tijjani-reijnders-2,Mittelfeld,1998-07-29 00:00:00,4,24,1,Niederlande,,
2024-25,yunus-musah,Mittelfeld,2002-11-29 00:00:00,1,1,7,USA,,
2024-25,tammy-abraham,Sturm,1997-10-02 00:00:00,0,9,0,England,,
2024-25,rafael-leao,Sturm,1999-06-10 00:00:00,24,1,0,Portugal,,
2024-25,alejandro-jimenez-2,Abwehr,2005-05-08 00:00:00,3,0,0,Spanien,,
2024-25,francesco-camarda,Sturm,2008-03-10 00:00:00,0,1,0,Italien,,
2024-25,filippo-terracciano,Abwehr,2003-02-08 00:00:00,3,2,1,Italien,,
2024-25,luka-jovic,Sturm,1997-12-23 00:00:00,0,3,0,Serbien,,
2024-25,marco-carnesecchi,Tor,2000-07-01 00:00:00,0,27,0,Italien,,
2024-25,berat-djimsiti,Abwehr,1993-02-19 00:00:00,3,6,13,Albanien,,
2024-25,isak-hien,Abwehr,1999-01-13 00:00:00,0,26,0,Schweden,,
2024-25,giorgio-scalvini,Abwehr,2003-12-11 00:00:00,1,0,2,Italien,,
2024-25,raoul-bellanova,Abwehr,2000-05-17 00:00:00,0,0,21,Italien,,
2024-25,ederson-6,Mittelfeld,1999-07-07 00:00:00,0,25,0,Brasilien,,
2024-25,marten-de-roon,Mittelfeld,1991-03-29 00:00:00,1,21,4,Niederlande,,
2024-25,matteo-ruggeri,Mittelfeld,2002-07-11 00:00:00,18,0,0,Italien,,
2024-25,lazar-samardzic,Mittelfeld,2002-02-24 00:00:00,0,8,3,Serbien,,
2024-25,mateo-retegui,Sturm,1999-04-29 00:00:00,0,25,0,Italien,,
2024-25,ademola-lookman,Sturm,1997-10-20 00:00:00,2,19,0,Nigeria,,
2024-25,davide-zappacosta,Mittelfeld,1992-06-11 00:00:00,11,0,7,Italien,,
2024-25,charles-de-ketelaere,Sturm,2001-03-10 00:00:00,0,24,0,Belgien,,
2024-25,mario-pasalic,Mittelfeld,1995-02-09 00:00:00,0,22,0,Kroatien,,
2024-25,nicolo-zaniolo,Mittelfeld,1999-07-02 00:00:00,0,0,0,Italien,,
2024-25,marco-brescianini,Mittelfeld,2000-01-20 00:00:00,0,6,0,Italien,,
2024-25,alex-meret,Tor,1997-03-22 00:00:00,0,18,0,Italien,,
2024-25,giovanni-di-lorenzo,Abwehr,1993-08-04 00:00:00,0,0,26,Italien,,
2024-25,amir-rrahmani,Abwehr,1994-02-24 00:00:00,0,26,0,Kosovo,,
2024-25,juan-jesus,Abwehr,1991-06-10 00:00:00,1,5,0,Brasilien,,
2024-25,mathias-olivera,Abwehr,1997-10-31 00:00:00,17,0,0,Uruguay,,
2024-25,andre-frank-zambo-anguissa,Mittelfeld,1995-11-16 00:00:00,0,6,15,Kamerun,,
2024-25,stanislav-lobotka,Mittelfeld,1994-11-25 00:00:00,0,22,0,Slowakei,,
2024-25,scott-mctominay,Mittelfeld,1996-12-08 00:00:00,15,8,0,Schottland,,
2024-25,matteo-politano,Sturm,1993-08-03 00:00:00,0,4,14,Italien,,
2024-25,romelu-lukaku,Sturm,1993-05-13 00:00:00,0,19,0,Belgien,,
2024-25,david-neres,Sturm,1997-03-03 00:00:00,5,0,2,Brasilien,,
2024-25,leonardo-spinazzola,Abwehr,1993-03-25 00:00:00,5,0,0,Italien,,
2024-25,pasquale-mazzocchi,Abwehr,1995-07-27 00:00:00,0,0,4,Italien,,
2024-25,giovanni-simeone,Sturm,1995-07-05 00:00:00,0,1,0,Argentinien,,
2024-25,david-de-gea,Tor,1990-11-07 00:00:00,0,20,0,Spanien,,
2024-25,dodo-4,Abwehr,1998-11-17 00:00:00,0,0,23,Brasilien,,
2024-25,pietro-comuzzo,Abwehr,2005-02-20 00:00:00,1,18,2,Italien,,
2024-25,luca-ranieri,Abwehr,1999-04-23 00:00:00,3,19,0,Italien,,
2024-25,robin-gosens,Mittelfeld,1994-07-05 00:00:00,19,0,0,Deutschland,,
2024-25,yacine-adli,Mittelfeld,2000-07-29 00:00:00,0,16,0,Frankreich,,
2024-25,rolando-mandragora,Mittelfeld,1997-06-29 00:00:00,0,11,1,Italien,,
2024-25,andrea-colpani,Mittelfeld,1999-05-11 00:00:00,0,4,15,Italien,184,"
<"
2024-25,albert-gudmundsson,Sturm,1997-06-15 00:00:00,0,8,0,Island,,
2024-25,michael-folorunsho,Mittelfeld,1998-02-07 00:00:00,1,0,0,Italien,190,"
<"
2024-25,moise-kean,Sturm,2000-02-28 00:00:00,0,22,0,Italien,,
2024-25,riccardo-sottil,Sturm,1999-06-03 00:00:00,14,0,0,Italien,,
2024-25,lucas-beltran,Sturm,2001-03-29 00:00:00,2,12,1,Argentinien,,
2024-25,christian-kouame,Sturm,1997-12-06 00:00:00,1,10,0,Elfenbeinküste,,
2024-25,vanja-milinkovic-savic,Tor,1997-02-20 00:00:00,0,20,0,Serbien,,
2024-25,ali-dembele,Abwehr,2004-01-05 00:00:00,0,0,1,Frankreich,,
2024-25,guillermo-maripan,Abwehr,1994-05-06 00:00:00,0,10,0,Chile,,
2024-25,saul-coco,Abwehr,1999-02-09 00:00:00,4,13,2,Äquatorial-Guinea,,
2024-25,borna-sosa,Abwehr,1998-01-21 00:00:00,15,0,0,Kroatien,,
2024-25,valentino-lazaro,Mittelfeld,1996-03-24 00:00:00,8,0,7,Österreich,,
2024-25,samuele-ricci,Mittelfeld,2001-08-21 00:00:00,3,10,11,Italien,,
2024-25,adrien-tameze,Mittelfeld,1994-02-04 00:00:00,0,3,2,Frankreich,,
2024-25,yann-karamoh,Sturm,1998-07-08 00:00:00,2,4,0,Frankreich,,
2024-25,nikola-vlasic,Mittelfeld,1997-10-04 00:00:00,0,4,5,Kroatien,,
2024-25,che-adams,Sturm,1996-07-13 00:00:00,0,16,0,Schottland,,
2024-25,gvidas-gineitis,Mittelfeld,2004-04-15 00:00:00,10,2,0,Litauen,,
2024-25,alieu-njie,Sturm,2005-05-14 00:00:00,0,0,0,Schweden,,
2024-25,adam-masina,Abwehr,1994-01-02 00:00:00,15,0,0,Marokko,,
2024-25,marcus-holmgren-pedersen,Abwehr,2000-07-16 00:00:00,0,0,13,Norwegen,,
2024-25,elia-caprile,Tor,2001-08-25 00:00:00,0,5,0,Italien,,
2024-25,gabriele-zappa,Abwehr,1999-12-22 00:00:00,0,0,21,Italien,,
2024-25,yerry-mina,Abwehr,1994-09-23 00:00:00,0,17,0,Kolumbien,,
2024-25,sebastiano-luperto,Abwehr,1996-09-06 00:00:00,11,10,0,Italien,,
2024-25,adam-obert,Abwehr,2002-08-23 00:00:00,8,3,0,Slowakei,,
2024-25,nadir-zortea,Mittelfeld,1999-06-19 00:00:00,0,0,16,Italien,,
2024-25,michel-ndary-adopo,Mittelfeld,2000-01-01 00:00:00,0,9,3,Frankreich,,
2024-25,antoine-makoumbou,Mittelfeld,1998-07-18 00:00:00,0,14,1,Kongo,,
2024-25,mattia-felici,Sturm,2001-04-17 00:00:00,3,0,0,Italien,,
2024-25,benito-nicolas-viola,Mittelfeld,1989-10-12 00:00:00,0,9,0,Italien,,
2024-25,roberto-piccoli,Sturm,2001-01-27 00:00:00,0,21,0,Italien,,
2024-25,alessandro-deiola,Mittelfeld,1995-08-01 00:00:00,4,2,2,Italien,,
2024-25,razvan-marin,Mittelfeld,1996-05-23 00:00:00,4,6,6,Rumänien,,
2024-25,gianluca-gaetano,Sturm,2000-05-05 00:00:00,1,6,0,Italien,,
2024-25,tommaso-augello,Abwehr,1994-08-30 00:00:00,16,0,0,Italien,,
2024-25,leonardo-pavoletti,Sturm,1988-11-26 00:00:00,0,0,0,Italien,,
2024-25,wladimiro-falcone,Tor,1995-04-12 00:00:00,0,21,0,Italien,,
2024-25,frederic-guilbert,Abwehr,1994-12-24 00:00:00,0,0,16,Frankreich,,
2024-25,federico-baschirotto,Abwehr,1996-09-20 00:00:00,0,20,1,Italien,187,"
<"
2024-25,gaby-jean,Abwehr,2000-02-19 00:00:00,1,8,0,Frankreich,,
2024-25,patrick-dorgu,Abwehr,2004-10-26 00:00:00,8,1,12,Dänemark,,
2024-25,thorir-johann-helgason,Mittelfeld,2000-09-28 00:00:00,0,0,2,Island,,
2024-25,lassana-coulibaly,Mittelfeld,1996-04-10 00:00:00,1,9,4,Mali,,
2024-25,balthazar-pierret,Mittelfeld,2000-05-15 00:00:00,4,7,0,Frankreich,,
2024-25,santiago-pierotti,Sturm,2001-04-03 00:00:00,1,0,7,Argentinien,,
2024-25,nikola-krstovic,Sturm,2000-04-05 00:00:00,3,24,0,Montenegro,,
2024-25,tete-morente,Mittelfeld,1996-12-04 00:00:00,8,0,3,Spanien,,
2024-25,kevin-bonifazi,Abwehr,1996-05-19 00:00:00,0,0,0,Italien,,
2024-25,ylber-ramadani,Mittelfeld,1996-04-12 00:00:00,1,18,2,Albanien,185,"
<"
2024-25,ante-rebic,Sturm,1993-09-21 00:00:00,3,3,0,Kroatien,,
2024-25,jesper-karlsson,Sturm,1998-07-25 00:00:00,3,0,0,Schweden,,
2024-25,rare-351-burnete,Sturm,2004-01-31 00:00:00,0,0,0,Rumänien,,
2024-25,zion-suzuki,Tor,2002-08-21 00:00:00,0,20,0,Japan,,
2024-25,enrico-del-prato,Abwehr,1999-11-10 00:00:00,0,9,8,Italien,,
2024-25,alessandro-vogliacco,Abwehr,1998-09-14 00:00:00,0,2,7,Italien,,
2024-25,lautaro-valenti,Abwehr,1999-01-14 00:00:00,0,4,0,Argentinien,,
2024-25,emanuele-valeri,Abwehr,1998-12-07 00:00:00,17,0,0,Italien,,
2024-25,mandela-keita,Mittelfeld,2002-05-10 00:00:00,0,9,1,Belgien,,
2024-25,simon-sohm,Mittelfeld,2001-04-11 00:00:00,3,18,0,Schweiz,,
2024-25,pontus-almqvist,Sturm,1999-07-10 00:00:00,1,0,4,Schweden,,
2024-25,hernani-3,Mittelfeld,1994-03-27 00:00:00,0,11,0,Brasilien,,
2024-25,valentin-mihaila,Sturm,2000-02-02 00:00:00,16,3,1,Rumänien,,
2024-25,matteo-cancellieri,Sturm,2002-02-12 00:00:00,7,3,2,Italien,,
2024-25,drissa-camara,Mittelfeld,2002-02-18 00:00:00,0,0,0,Elfenbeinküste,,
2024-25,dennis-man,Sturm,1998-08-26 00:00:00,1,2,19,Rumänien,,
2024-25,ange-yohan-bonny,Sturm,2003-10-25 00:00:00,0,17,0,Frankreich,,
2024-25,antoine-hainaut,Mittelfeld,2002-02-18 00:00:00,0,1,6,Frankreich,,
2024-25,mohamed-anas-haj,Sturm,2005-03-26 00:00:00,0,2,0,Tunesien,,
2024-25,filip-stankovic-2,Tor,2002-02-25 00:00:00,0,14,0,Serbien,,
2024-25,antonio-candela,Abwehr,2000-04-27 00:00:00,0,0,12,Italien,,
2024-25,jay-idzes-2,Mittelfeld,2000-06-02 00:00:00,7,6,6,Indonesien,,
2024-25,ridgeciano-haps,Abwehr,1993-06-12 00:00:00,9,0,0,Surinam,,
2024-25,bjarki-steinn-bjarkason,Mittelfeld,2000-05-11 00:00:00,0,0,1,Island,,
2024-25,issa-doumbia,Mittelfeld,2003-10-16 00:00:00,0,1,3,Italien,,
2024-25,hans-nicolussi-caviglia,Mittelfeld,2000-06-18 00:00:00,0,16,1,Italien,,
2024-25,gianluca-busio,Mittelfeld,2002-05-28 00:00:00,5,10,1,USA,,
2024-25,mikael-egill-ellertsson,Mittelfeld,2002-03-11 00:00:00,9,6,2,Island,,
2024-25,john-yeboah,Mittelfeld,2000-06-23 00:00:00,0,3,0,Ecuador,,
2024-25,joel-pohjanpalo,Sturm,1994-09-13 00:00:00,0,20,0,Finnland,,
2024-25,gaetano-oristanio,Sturm,2002-09-28 00:00:00,0,18,1,Italien,,
2024-25,franco-carboni,Mittelfeld,2003-04-04 00:00:00,2,0,0,Argentinien,,
2024-25,alessio-zerbin,Sturm,1999-03-03 00:00:00,0,0,0,Italien,,
2024-25,cheick-conde,Mittelfeld,2000-07-26 00:00:00,0,12,0,Guinea,,
2024-25,christian-gytkjaer,Sturm,1990-05-06 00:00:00,0,2,0,Dänemark,,
2024-25,lorenzo-montipo,Tor,1996-02-20 00:00:00,0,20,0,Italien,,
2024-25,pawel-dawidowicz,Abwehr,1995-05-20 00:00:00,6,2,9,Polen,,
2024-25,diego-coppola,Abwehr,2003-12-28 00:00:00,0,17,0,Italien,,
2024-25,daniele-ghilardi,Abwehr,2003-01-06 00:00:00,6,3,0,Italien,,
2024-25,jackson-tchatchoua,Mittelfeld,2001-06-23 00:00:00,1,0,18,Kamerun,,
2024-25,suat-serdar,Mittelfeld,1997-04-11 00:00:00,0,9,1,Deutschland,,
2024-25,ondrej-duda,Mittelfeld,1994-12-05 00:00:00,2,13,4,Slowakei,,
2024-25,domagoj-bradaric,Abwehr,1999-12-10 00:00:00,11,0,0,Kroatien,,
2024-25,tomas-suslov,Mittelfeld,2002-06-07 00:00:00,1,6,14,Slowakei,173,"
<"
2024-25,casper-tengstedt,Sturm,2000-06-01 00:00:00,0,17,0,Dänemark,,
2024-25,amin-sarr,Sturm,2001-03-11 00:00:00,0,8,0,Schweden,,
2024-25,dailon-rocha,Sturm,2001-05-04 00:00:00,3,3,0,Kapverde,,
2024-25,grigoris-kastanos,Mittelfeld,1998-01-30 00:00:00,0,9,3,Zypern,,
2024-25,darko-lazovic,Mittelfeld,1990-09-15 00:00:00,15,0,2,Serbien,,
2024-25,davide-faraoni,Abwehr,1991-10-25 00:00:00,0,0,1,Italien,,
2024-25,reda-belahyane,Mittelfeld,2004-06-01 00:00:00,0,15,0,Marokko,,
2024-25,ivan-provedel,Tor,1994-03-17 00:00:00,0,22,0,Italien,,
2024-25,elseid-hysaj,Abwehr,1994-02-02 00:00:00,0,0,4,Albanien,,
2024-25,samuel-gigot,Abwehr,1993-10-12 00:00:00,0,6,0,Frankreich,,
2024-25,mario-gila,Abwehr,2000-08-29 00:00:00,0,18,0,Spanien,,
2024-25,nuno-tavares,Abwehr,2000-01-26 00:00:00,16,0,0,Portugal,,
2024-25,matteo-guendouzi,Mittelfeld,1999-04-14 00:00:00,2,19,6,Frankreich,,
2024-25,nicolo-rovella,Mittelfeld,2001-12-04 00:00:00,0,20,0,Italien,,
2024-25,gustav-tang-isaksen,Sturm,2001-04-19 00:00:00,0,1,16,Dänemark,,
2024-25,boulaye-dia,Sturm,1996-11-16 00:00:00,0,17,0,Senegal,,
2024-25,mattia-zaccagni,Mittelfeld,1995-06-16 00:00:00,19,0,0,Italien,,
2024-25,valentin-castellanos,Sturm,1998-10-03 00:00:00,0,20,0,Argentinien,,
2024-25,alessio-romagnoli,Abwehr,1995-01-12 00:00:00,0,19,0,Italien,,
2024-25,pedro-2,Sturm,1987-07-28 00:00:00,4,4,2,Spanien,,
2024-25,fisayo-dele-bashiru,Mittelfeld,2001-02-06 00:00:00,4,7,0,Nigeria,,
2024-25,luca-pellegrini-2,Abwehr,1999-03-07 00:00:00,9,0,0,Italien,,
2024-25,gaetano-castrovilli,Mittelfeld,1997-02-17 00:00:00,0,1,0,Italien,,
2024-25,yann-sommer,Tor,1988-12-17 00:00:00,0,27,0,Schweiz,,
2024-25,benjamin-pavard,Abwehr,1996-03-28 00:00:00,0,0,13,Frankreich,,
2024-25,stefan-de-vrij,Abwehr,1992-02-05 00:00:00,0,19,0,Niederlande,,
2024-25,carlos-9,Abwehr,1999-01-07 00:00:00,9,0,0,Brasilien,,
2024-25,denzel-dumfries,Mittelfeld,1996-04-18 00:00:00,0,0,21,Niederlande,,
2024-25,nicolo-barella,Mittelfeld,1997-02-07 00:00:00,1,8,14,Italien,,
2024-25,kristjan-asllani,Mittelfeld,2002-03-09 00:00:00,1,10,0,Albanien,,
2024-25,piotr-zielinski,Mittelfeld,1994-05-20 00:00:00,9,6,1,Polen,,
2024-25,federico-dimarco,Abwehr,1997-11-10 00:00:00,26,0,0,Italien,,
2024-25,lautaro-martinez,Sturm,1997-08-22 00:00:00,0,21,0,Argentinien,,
2024-25,mehdi,Sturm,1992-07-18 00:00:00,0,9,0,Iran,,
2024-25,henrikh-mkhitaryan,Mittelfeld,1989-01-21 00:00:00,17,3,0,Armenien,,
2024-25,marcus-thuram,Sturm,1997-08-06 00:00:00,1,22,0,Frankreich,,
2024-25,alessandro-bastoni,Abwehr,1999-04-13 00:00:00,25,4,0,Italien,,
2024-25,marko-arnautovic,Sturm,1989-04-19 00:00:00,0,5,0,Österreich,,
2024-25,matteo-darmian,Abwehr,1989-12-02 00:00:00,1,0,13,Italien,,
2024-25,devis-vasquez,Tor,1998-05-12 00:00:00,0,20,0,Kolumbien,,
2024-25,emmanuel-gyasi-2,Sturm,1994-01-11 00:00:00,0,0,21,Ghana,,
2024-25,mattia-de-sciglio,Abwehr,1992-10-20 00:00:00,0,0,2,Italien,,
2024-25,ardian-ismajli,Abwehr,1996-09-30 00:00:00,0,27,0,Albanien,,
2024-25,mattia-viti,Abwehr,2002-01-24 00:00:00,19,0,0,Italien,,
2024-25,giuseppe-pezzella,Abwehr,1997-11-29 00:00:00,18,1,0,Italien,,
2024-25,youssef-maleh,Mittelfeld,1998-08-22 00:00:00,2,10,1,Marokko,,
2024-25,alberto-grassi,Mittelfeld,1995-03-07 00:00:00,0,12,0,Italien,,
2024-25,liberato-cacace,Abwehr,2000-09-27 00:00:00,5,4,0,Neuseeland,,
2024-25,jacopo-fazzini,Mittelfeld,2003-03-16 00:00:00,0,7,1,Italien,,
2024-25,lorenzo-colombo,Sturm,2002-03-08 00:00:00,0,18,0,Italien,,
2024-25,saba-goglichidze,Abwehr,2004-06-25 00:00:00,0,0,17,Georgien,,
2024-25,sebastiano-esposito,Sturm,2002-07-02 00:00:00,0,12,0,Italien,,
2024-25,liam-henderson,Mittelfeld,1996-04-25 00:00:00,1,10,1,Schottland,,
2024-25,junior-sambia,Mittelfeld,1996-09-07 00:00:00,0,0,0,Frankreich,,
2024-25,szymon-zurkowski,Mittelfeld,1997-09-25 00:00:00,0,0,0,Polen,,
2024-25,jean-butez,Tor,1995-06-08 00:00:00,0,3,0,Frankreich,,
2024-25,ignace-van-der-brempt,Abwehr,2002-04-01 00:00:00,0,0,14,Belgien,,
2024-25,edoardo-goldaniga,Abwehr,1993-11-02 00:00:00,0,6,7,Italien,,
2024-25,alberto-dossena,Abwehr,1998-10-13 00:00:00,0,16,0,Italien,,
2024-25,marc-oliver-kempf,Abwehr,1995-01-28 00:00:00,3,19,0,Deutschland,,
2024-25,lucas-da-cunha,Mittelfeld,2001-06-09 00:00:00,3,11,0,Frankreich,,
2024-25,maxence-caqueret,Mittelfeld,2000-02-15 00:00:00,0,4,4,Frankreich,,
2024-25,assane-diao,Sturm,2005-09-07 00:00:00,0,3,5,Spanien,185,"
<"
2024-25,gabriel-strefezza,Mittelfeld,1997-04-18 00:00:00,1,2,17,Brasilien,,
2024-25,alieu-fadera,Sturm,2001-11-03 00:00:00,17,0,3,Gambia,,
2024-25,patrick-cutrone,Sturm,1998-01-03 00:00:00,0,17,0,Italien,,
2024-25,alessio-iovine,Mittelfeld,1991-02-01 00:00:00,0,0,3,Italien,,
2024-25,nico-paz,Mittelfeld,2004-09-08 00:00:00,1,14,0,Argentinien,,
2024-25,fellipe-jack,Abwehr,2006-01-12 00:00:00,0,0,0,Brasilien,,
2024-25,yannik-engelhardt,Mittelfeld,2001-02-07 00:00:00,0,9,0,Deutschland,,
2024-25,maximo-perrone,Mittelfeld,2003-01-07 00:00:00,0,7,0,Argentinien,,
2024-25,razvan-sava,Tor,2002-06-21 00:00:00,0,8,0,Rumänien,,
2024-25,thomas-thiesson-kristensen,Abwehr,2002-02-17 00:00:00,1,0,6,Dänemark,,
2024-25,jaka-bijol,Abwehr,1999-02-05 00:00:00,0,25,0,Slowenien,,
2024-25,oumar-solet,Abwehr,2000-02-07 00:00:00,3,0,0,Frankreich,,
2024-25,rui-modesto,Mittelfeld,1999-10-07 00:00:00,0,0,1,Angola,,
2024-25,sandi-lovric,Mittelfeld,1998-03-28 00:00:00,1,4,14,Slowenien,,
2024-25,jesper-karlstroem,Mittelfeld,1995-06-21 00:00:00,0,24,0,Schweden,,
2024-25,martin-payero,Mittelfeld,1998-09-11 00:00:00,8,2,0,Argentinien,,
2024-25,hassane-kamara,Abwehr,1994-03-05 00:00:00,11,0,0,Elfenbeinküste,,
2024-25,florian-thauvin,Sturm,1993-01-26 00:00:00,0,16,1,Frankreich,,
2024-25,alexis-sanchez,Sturm,1988-12-19 00:00:00,0,2,0,Chile,,
2024-25,jordan-zemura,Abwehr,1999-11-14 00:00:00,10,0,0,Simbabwe,,
2024-25,lorenzo-lucca,Sturm,2000-09-10 00:00:00,0,15,0,Italien,,
2024-25,jurgen-ekkelenkamp,Mittelfeld,2000-04-05 00:00:00,6,2,0,Niederlande,,
2024-25,arthur-atta,Mittelfeld,2003-01-14 00:00:00,0,0,0,Frankreich,,
2024-25,iker-bravo-solanilla,Sturm,2005-01-13 00:00:00,0,2,0,Spanien,,
