match_id,name_player,name_team,minute
S2425_GD9_G7,tijani-noslin,Lazio Rom,21
S2425_GD9_G7,pedro-2,Lazio Rom,86
S2425_GD9_G7,matias-vecino,Lazio Rom,90
S2425_GD9_G8,georgios-kyriakopoulos,AC Monza,23
S2425_GD9_G8,milan-djuric,AC Monza,44
S2425_GD9_G8,mikael-egill-ellertsson,FC Venedig,15
S2425_GD9_G8,michael-svoboda,FC Venedig,39
S2425_GD9_G9,piotr-zielinski,Inter Mailand,15
S2425_GD9_G9,henrikh-mkhitaryan,Inter Mailand,35
S2425_GD9_G9,piotr-zielinski,Inter Mailand,37
S2425_GD9_G9,denzel-dumfries,Inter Mailand,53
S2425_GD9_G9,dusan-vlahovic,Juventus Turin,20
S2425_GD9_G9,timothy-weah,Juventus Turin,26
S2425_GD9_G9,kenan-yildiz,Juventus Turin,71
S2425_GD9_G9,kenan-yildiz,Juventus Turin,82
S2425_GD9_G10,moise-kean,AC Florenz,9
S2425_GD9_G10,lucas-beltran,AC Florenz,17
S2425_GD9_G10,moise-kean,AC Florenz,41
S2425_GD9_G10,edoardo-bove,AC Florenz,52
S2425_GD9_G10,mats-hummels,AC Florenz,71
S2425_GD9_G10,kouadio-manu-kone,AS Rom,39
S2425_GD10_G1,riccardo-orsolini,FC Bologna,35
S2425_GD10_G1,jens-odgaard,FC Bologna,51
S2425_GD10_G2,patrick-dorgu,US Lecce,51
S2425_GD10_G3,romelu-lukaku,SSC Neapel,5
S2425_GD10_G3,khvicha-kvaratskhelia,SSC Neapel,43
S2425_GD10_G4,davide-frattesi,Inter Mailand,50
S2425_GD10_G4,davide-frattesi,Inter Mailand,67
S2425_GD10_G4,lautaro-martinez,Inter Mailand,79
S2425_GD10_G5,joel-pohjanpalo,FC Venedig,41
S2425_GD10_G5,hans-nicolussi-caviglia,FC Venedig,56
S2425_GD10_G5,joel-pohjanpalo,FC Venedig,86
S2425_GD10_G5,sandi-lovric,Udinese Calcio,19
S2425_GD10_G5,iker-bravo-solanilla,Udinese Calcio,25
S2425_GD10_G6,lazar-samardzic,Atalanta Bergamo,70
S2425_GD10_G6,davide-zappacosta,Atalanta Bergamo,88
S2425_GD10_G7,weston-mckennie,Juventus Turin,31
S2425_GD10_G7,timothy-weah,Juventus Turin,50
S2425_GD10_G7,enrico-del-prato,Parma Calcio,3
S2425_GD10_G7,simon-sohm,Parma Calcio,38
S2425_GD10_G8,robin-gosens,AC Florenz,72
S2425_GD10_G9,luca-mazzitelli,Como 1907,53
S2425_GD10_G9,valentin-castellanos,Lazio Rom,28
S2425_GD10_G9,pedro-2,Lazio Rom,31
S2425_GD10_G9,patric,Lazio Rom,72
S2425_GD10_G9,valentin-castellanos,Lazio Rom,81
S2425_GD10_G9,loum-tchaouna,Lazio Rom,90
S2425_GD10_G10,paulo-dybala,AS Rom,20
S2425_GD11_G1,riccardo-orsolini,FC Bologna,85
S2425_GD11_G2,maduka-okoye,Juventus Turin,19
S2425_GD11_G2,nicolo-savona,Juventus Turin,37
S2425_GD11_G3,tijjani-reijnders-2,AC Mailand,43
S2425_GD11_G4,ademola-lookman,Atalanta Bergamo,10
S2425_GD11_G4,ademola-lookman,Atalanta Bergamo,31
S2425_GD11_G4,mateo-retegui,Atalanta Bergamo,90
S2425_GD11_G5,moise-kean,AC Florenz,41
S2425_GD11_G6,casper-tengstedt,Hellas Verona,13
S2425_GD11_G6,giangiacomo-magnani,Hellas Verona,34
S2425_GD11_G6,abdou-harroui,Hellas Verona,88
