match_id,name_player,name_team,minute
S2425_GD8_G8,benedict-hollerbach,1. FC Union Berlin,66
S2425_GD8_G8,mario-goetze,Eintracht Frankfurt,14
S2425_GD9_G2,harry-kane,Bayern München,15
S2425_GD9_G2,kingsley-coman,Bayern München,43
S2425_GD9_G2,harry-kane,Bayern München,51
S2425_GD9_G3,hugo-ekitike,Eintracht Frankfurt,9
S2425_GD9_G3,omar-marmoush,Eintracht Frankfurt,18
S2425_GD9_G3,ansgar-knauff,Eintracht Frankfurt,20
S2425_GD9_G3,nathaniel-brown,Eintracht Frankfurt,32
S2425_GD9_G3,mahmoud-dahoud-2,Eintracht Frankfurt,61
S2425_GD9_G3,can-uzun,Eintracht Frankfurt,66
S2425_GD9_G3,hugo-ekitike,Eintracht Frankfurt,69
S2425_GD9_G3,dani-de-wit,VfL Bochum,35
S2425_GD9_G3,philipp-hofmann,VfL Bochum,51
S2425_GD9_G4,oladapo-afolayan,FC St. Pauli,20
S2425_GD9_G4,andreas-albers,FC St. Pauli,90
S2425_GD9_G5,mohammed-elamine-amoura,VfL Wolfsburg,82
S2425_GD9_G5,phillip-tietz,FC Augsburg,34
S2425_GD9_G6,patrick-erras,Holstein Kiel,28
S2425_GD9_G7,maximilian-beier,Borussia Dortmund,30
S2425_GD9_G7,serhou-guirassy,Borussia Dortmund,65
S2425_GD9_G7,benjamin-sesko,RB Leipzig,27
S2425_GD9_G9,alassane-plea,Bor. Mönchengladbach,11
S2425_GD9_G9,marco-friedl-2,Bor. Mönchengladbach,12
S2425_GD9_G9,franck-honorat,Bor. Mönchengladbach,45
S2425_GD9_G9,kevin-stoeger,Bor. Mönchengladbach,67
S2425_GD9_G9,keke-maximilian-topp,Werder Bremen,75
S2425_GD10_G2,jens-stage,Werder Bremen,36
S2425_GD10_G2,oliver-burke,Werder Bremen,89
S2425_GD10_G2,phil-harres,Holstein Kiel,48
S2425_GD10_G3,jae-sung-lee,1. FSV Mainz 05,36
S2425_GD10_G3,jonathan-burkardt,1. FSV Mainz 05,45
S2425_GD10_G3,paul-nebel,1. FSV Mainz 05,54
