season,name_player,position_player,date_of_birth,N_games_left,N_games_center,N_games_right,nationality_player,height_player,weight_player
2024-25,andrej-kramaric,Sturm,1991-06-19 00:00:00,9,19,1,Kroatien,,
2024-25,max-moerstedt,Sturm,2006-01-15 00:00:00,1,4,0,Deutschland,,
2024-25,erencan-yardimci,Sturm,2002-02-04 00:00:00,0,4,0,Türkei,,
2024-25,finn-ole-becker,Mittelfeld,2000-06-08 00:00:00,0,0,0,Deutschland,,
2024-25,david-mokwa,Sturm,2004-02-12 00:00:00,0,0,0,Frankreich,,
2024-25,stanley-nsoki,Abwehr,1999-04-09 00:00:00,7,7,0,Frankreich,,
2024-25,lukas-hradecky,Tor,1989-11-24 00:00:00,0,24,0,Finnland,,
2024-25,arthur-5,Abwehr,2003-03-17 00:00:00,0,0,5,Brasilien,,
2024-25,jonathan-tah,Abwehr,1996-02-11 00:00:00,0,29,1,Deutschland,,
2024-25,edmond-tapsoba,Abwehr,1999-02-02 00:00:00,2,9,15,Faso,,
2024-25,alejandro-grimaldo,Abwehr,1995-09-20 00:00:00,28,0,0,Spanien,,
2024-25,granit-xhaka,Mittelfeld,1992-09-27 00:00:00,0,30,0,Schweiz,,
2024-25,robert-andrich,Mittelfeld,1994-09-22 00:00:00,0,21,0,Deutschland,,
2024-25,nathan-tella,Sturm,1999-07-05 00:00:00,1,5,4,Nigeria,,
2024-25,martin-terrier,Sturm,1997-03-04 00:00:00,2,0,6,Frankreich,,
2024-25,florian-wirtz,Mittelfeld,2003-05-03 00:00:00,14,9,4,Deutschland,,
2024-25,patrik-schick,Sturm,1996-01-24 00:00:00,0,13,0,Tschechien,,
2024-25,piero-hincapie,Abwehr,2002-01-09 00:00:00,22,0,0,Ecuador,,
2024-25,jeremie-frimpong,Abwehr,2000-12-10 00:00:00,0,0,21,Niederlande,,
2024-25,jonas-hofmann,Mittelfeld,1992-07-14 00:00:00,0,2,4,Deutschland,,
2024-25,exequiel-palacios,Mittelfeld,1998-10-05 00:00:00,0,7,4,Argentinien,,
2024-25,aleix-garcia,Mittelfeld,1997-06-28 00:00:00,1,10,0,Spanien,,
2024-25,moritz-nicolas,Tor,1997-10-21 00:00:00,0,16,0,Deutschland,,
2024-25,stefan-lainer,Abwehr,1992-08-27 00:00:00,0,0,3,Österreich,,
2024-25,ko-itakura,Abwehr,1997-01-27 00:00:00,0,20,0,Japan,,
2024-25,nico-elvedi,Abwehr,1996-09-30 00:00:00,1,12,2,Schweiz,,
2024-25,lukas-ullrich,Abwehr,2004-03-16 00:00:00,10,0,0,Deutschland,,
2024-25,julian-weigl,Mittelfeld,1995-09-08 00:00:00,0,19,0,Deutschland,,
2024-25,rocco-reitz,Mittelfeld,2002-05-29 00:00:00,0,12,2,Deutschland,,
2024-25,philipp-sander,Mittelfeld,1998-02-21 00:00:00,2,6,1,Deutschland,,
2024-25,tomas-cvancara,Sturm,2000-08-13 00:00:00,0,2,2,Tschechien,,
2024-25,robin-hack,Mittelfeld,1998-08-27 00:00:00,11,0,1,Deutschland,,
2024-25,tim-kleindienst,Sturm,1995-08-31 00:00:00,0,22,0,Deutschland,,
2024-25,kevin-stoeger,Mittelfeld,1993-08-27 00:00:00,4,5,1,Österreich,,
2024-25,luca-netz,Abwehr,2003-05-15 00:00:00,8,0,0,Deutschland,,
2024-25,alassane-plea,Sturm,1993-03-10 00:00:00,4,12,1,Frankreich,,
2024-25,fabio-chiarodia,Abwehr,2005-06-05 00:00:00,0,1,0,Italien,,
2024-25,shio-fukuda,Sturm,2004-04-08 00:00:00,0,0,0,Japan,,
2024-25,alexander-schwolow,Tor,1992-06-02 00:00:00,0,4,0,Deutschland,,
2024-25,danilho-doekhi,Abwehr,1998-06-30 00:00:00,0,2,18,Niederlande,,
2024-25,leopold-querfeld,Abwehr,2003-12-20 00:00:00,3,3,0,Österreich,,
2024-25,diogo-leite,Abwehr,1999-01-23 00:00:00,16,1,0,Portugal,,
2024-25,josip-juranovic,Abwehr,1995-08-16 00:00:00,0,0,1,Kroatien,,
2024-25,janik-haberer,Mittelfeld,1994-04-02 00:00:00,0,3,6,Deutschland,,
2024-25,robert-skov,Mittelfeld,1996-05-20 00:00:00,4,0,4,Dänemark,,
2024-25,aljoscha-kemlein,Mittelfeld,2004-08-02 00:00:00,0,9,1,Deutschland,,
2024-25,andras-schaefer,Mittelfeld,1999-04-13 00:00:00,0,16,0,Ungarn,,
2024-25,jordan-siebatcheu,Sturm,1996-04-26 00:00:00,0,11,0,USA,,
2024-25,benedict-hollerbach,Sturm,2001-05-17 00:00:00,6,8,4,Deutschland,,
2024-25,christopher-trimmel,Abwehr,1987-02-24 00:00:00,0,0,11,Österreich,,
2024-25,tim-skarke,Sturm,1996-09-07 00:00:00,0,5,0,Deutschland,,
2024-25,rani-khedira,Mittelfeld,1994-01-27 00:00:00,0,18,0,Deutschland,,
2024-25,jerome-roussillon,Abwehr,1993-01-06 00:00:00,1,0,0,Guadeloupe,,
2024-25,laszlo-benes,Mittelfeld,1997-09-09 00:00:00,6,1,1,Slowakei,,
2024-25,robin-zentner,Tor,1994-10-28 00:00:00,0,20,0,Deutschland,,
2024-25,danny-da-costa,Abwehr,1993-07-13 00:00:00,0,0,9,Deutschland,,
2024-25,stefan-bell,Abwehr,1991-08-24 00:00:00,0,11,0,Deutschland,,
2024-25,dominik-kohr,Abwehr,1994-01-31 00:00:00,7,3,9,Deutschland,,
2024-25,anthony-caci,Abwehr,1997-07-01 00:00:00,1,0,19,Frankreich,,
2024-25,kaishu-sano,Mittelfeld,2000-12-30 00:00:00,0,20,0,Japan,,
2024-25,nadiem-amiri,Mittelfeld,1996-10-27 00:00:00,0,17,0,Deutschland,,
2024-25,phillipp-mwene,Abwehr,1994-01-29 00:00:00,22,0,2,Österreich,,
2024-25,paul-nebel,Mittelfeld,2002-10-10 00:00:00,0,0,12,Deutschland,,
2024-25,jae-sung-lee,Mittelfeld,1992-08-10 00:00:00,15,3,0,Südkorea,,
2024-25,armindo-sieb,Sturm,2003-02-17 00:00:00,0,5,2,Deutschland,,
2024-25,andreas-hanche-olsen,Abwehr,1997-01-17 00:00:00,5,4,1,Norwegen,,
2024-25,nelson-weiper,Sturm,2005-03-17 00:00:00,0,0,0,Deutschland,,
2024-25,silvan-widmer,Abwehr,1993-03-05 00:00:00,0,0,3,Schweiz,,
2024-25,maxim-leitsch,Abwehr,1998-05-18 00:00:00,6,2,0,Deutschland,,
2024-25,nikolas-veratschnig,Abwehr,2003-01-24 00:00:00,0,0,0,Österreich,,
2024-25,michael-zetterer,Tor,1995-07-12 00:00:00,0,21,0,Deutschland,,
2024-25,niklas-stark,Abwehr,1995-04-14 00:00:00,0,3,12,Deutschland,,
2024-25,marco-friedl-2,Abwehr,1998-03-16 00:00:00,0,18,0,Österreich,,
2024-25,anthony-jung,Abwehr,1991-11-03 00:00:00,14,0,0,Deutschland,,
2024-25,mitchell-weiser,Abwehr,1994-04-21 00:00:00,0,0,20,Deutschland,,
2024-25,jens-stage,Mittelfeld,1996-11-08 00:00:00,2,9,4,Dänemark,,
2024-25,derrick-koehn,Abwehr,1999-02-04 00:00:00,16,0,0,Deutschland,,
2024-25,leonardo-bittencourt,Mittelfeld,1993-12-19 00:00:00,0,6,1,Deutschland,,
2024-25,romano-schmid,Mittelfeld,2000-01-27 00:00:00,14,3,10,Österreich,,
2024-25,marco-gruell,Sturm,1998-07-06 00:00:00,0,6,5,Österreich,,
2024-25,marvin-ducksch,Sturm,1994-03-07 00:00:00,1,20,0,Deutschland,,
2024-25,skelly-alvero,Mittelfeld,2002-05-04 00:00:00,0,1,0,Frankreich,,
2024-25,justin-njinmah,Sturm,2000-11-15 00:00:00,1,3,2,Deutschland,,
2024-25,julian-malatini,Abwehr,2001-05-31 00:00:00,0,0,6,Argentinien,,
2024-25,issa-kabore,Abwehr,2001-05-12 00:00:00,0,0,1,Faso,,
2024-25,oliver-burke,Sturm,1997-04-07 00:00:00,0,0,0,Schottland,,
2024-25,finn-dahmen,Tor,1998-03-27 00:00:00,0,5,0,Deutschland,,
2024-25,chrislain-matsima,Abwehr,2002-05-15 00:00:00,1,0,13,Frankreich,,
2024-25,jeffrey-gouweleeuw,Abwehr,1991-07-10 00:00:00,0,20,0,Niederlande,,
2024-25,cedric-zesiger,Abwehr,1998-06-24 00:00:00,3,5,0,Schweiz,,
2024-25,henri-koudossou,Mittelfeld,1999-09-03 00:00:00,3,0,2,Deutschland,,
2024-25,elvis-rexhbecaj,Mittelfeld,1997-11-01 00:00:00,1,15,7,Kosovo,,
2024-25,kristijan-jakic,Mittelfeld,1997-05-14 00:00:00,0,17,2,Kroatien,,
2024-25,dimitrios-giannoulis,Abwehr,1995-10-17 00:00:00,20,0,0,Griechenland,,
2024-25,arne-maier,Mittelfeld,1999-01-08 00:00:00,3,3,1,Deutschland,,
2024-25,alexis-claude-maurice,Mittelfeld,1998-06-06 00:00:00,3,7,1,Frankreich,,
2024-25,samuel-essende,Sturm,1998-01-23 00:00:00,0,13,0,Kongo,,
2024-25,phillip-tietz,Sturm,1997-07-09 00:00:00,0,16,0,Deutschland,,
2024-25,mert-koemuer,Mittelfeld,2005-07-17 00:00:00,0,0,0,Deutschland,,
2024-25,noahkai-banks,Abwehr,2006-12-01 00:00:00,0,0,0,USA,,
2024-25,fredrik-jensen,Mittelfeld,1997-09-09 00:00:00,0,1,2,Finnland,,
2024-25,marius-wolf,Mittelfeld,1995-05-27 00:00:00,0,0,15,Deutschland,,
