match_status,match_id,competition,season,team_off,team_off__id,team_def,team_def__id,team_off__score60,team_def__score60,substitution_replacement__off,substitution_replacementNumber__off,substitution_minute__off,substitution_minuteDelta__off,clearances_total__off__pre,clearances_total__off__post,clearances_total__def__pre,clearances_total__def__post,dribble_total__off__pre,dribble_total__off__post,dribble_total__def__pre,dribble_total__def__post,dribble_success__off__pre,dribble_success__off__post,dribble_success__def__pre,dribble_success__def__post,duel_total__off__pre,duel_total__off__post,duel_total__def__pre,duel_total__def__post,duel_success__off__pre,duel_success__off__post,duel_success__def__pre,duel_success__def__post,fouls_committed__off__pre,fouls_committed__off__post,fouls_committed__def__pre,fouls_committed__def__post,interceptions_total__off__pre,interceptions_total__off__post,interceptions_total__def__pre,interceptions_total__def__post,interceptions_success__off__pre,interceptions_success__off__post,interceptions_success__def__pre,interceptions_success__def__post,pass_shot_assist__off__pre,pass_shot_assist__off__post,pass_shot_assist__def__pre,pass_shot_assist__def__post,pass_goal_assist__off__pre,pass_goal_assist__off__post,pass_goal_assist__def__pre,pass_goal_assist__def__post,pass_success_length__total__off__pre,pass_success_length__total__off__post,pass_success_length__total__def__pre,pass_success_length__total__def__post,pass_success_length__0_5__off__pre,pass_success_length__0_5__off__post,pass_success_length__0_5__def__pre,pass_success_length__0_5__def__post,pass_success_length__5_10__off__pre,pass_success_length__5_10__off__post,pass_success_length__5_10__def__pre,pass_success_length__5_10__def__post,pass_success_length__10_20__off__pre,pass_success_length__10_20__off__post,pass_success_length__10_20__def__pre,pass_success_length__10_20__def__post,pass_success_length__20_40__off__pre,pass_success_length__20_40__off__post,pass_success_length__20_40__def__pre,pass_success_length__20_40__def__post,pass_success_length__40__off__pre,pass_success_length__40__off__post,pass_success_length__40__def__pre,pass_success_length__40__def__post,passes_total__off__pre,passes_total__off__post,passes_total__def__pre,passes_total__def__post,passes_success__off__pre,passes_success__off__post,passes_success__def__pre,passes_success__def__post,shots_total__off__pre,shots_total__off__post,shots_total__def__pre,shots_total__def__post,shots_target__off__pre,shots_target__off__post,shots_target__def__pre,shots_target__def__post,goals_scored__off__pre,goals_scored__off__post,goals_scored__def__pre,goals_scored__def__post,substitution_tactical__off__pre,substitution_tactical__off__post,substitution_tactical__def__pre,substitution_tactical__def__post
3889149__61,3889149.0,International - FIFA World Cup,1986,Germany,770.0,Argentina,779.0,0.0,2.0,Dieter Hoeneß,1.0,61.0,32.0,18.0,4.0,21.0,12.0,9.0,5.0,10.0,7.0,2.0,3.0,3.0,4.0,18.0,18.0,9.0,9.0,4.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,8.0,3.0,0.0,1.0,3.0,1.0,2.0,4.0,0.0,3.0,0.0,2.0,2.0,1.0,3887.9364328521438,1896.2903336614172,3473.0617190507432,1037.0101743219598,19.44019291338583,4.355272856517935,44.04976377952756,17.80521850393701,172.73130993000873,119.9628779527559,458.3741681977253,140.9510363079615,1557.1561362642171,678.5641611986001,1415.794373906387,393.474417104112,1850.560282152231,935.6927482502188,1154.415447287839,376.4357294400701,288.04851159230094,157.71527340332457,400.4279658792651,108.34377296587927,239.0,120.0,242.0,82.0,167.0,85.0,189.0,55.0,5.0,6.0,5.0,6.0,4.0,4.0,4.0,4.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0
3889182__79,3889182.0,Italy - Serie A,1986/1987,Napoli,227.0,Juventus,224.0,0.0,1.0,Giuseppe Volpecina,1.0,79.0,12.0,19.0,8.0,23.0,0.0,26.0,3.0,12.0,3.0,17.0,2.0,6.0,2.0,23.0,23.0,23.0,23.0,11.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,11.0,2.0,9.0,1.0,4.0,2.0,6.0,1.0,10.0,1.0,6.0,2.0,1.0,1.0,0.0,0.0,4965.143030621172,243.40364315398077,5619.514719269467,924.6636184383201,31.799789041994757,0.0,78.7053804680665,5.477899934383203,413.6321687445319,54.767062882764655,521.3849878608925,27.923760936132986,1919.2317738407698,36.79402887139108,2098.1167831364833,333.0310881452319,1818.163327865267,90.90149387576554,2097.353217410324,396.00450240594927,782.3159711286088,60.941057524059495,823.9543503937009,162.22636701662293,311.0,24.0,360.0,55.0,230.0,12.0,271.0,37.0,19.0,2.0,12.0,1.0,10.0,1.0,7.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0
3750245__90,3750245.0,Europe - UEFA Europa League,1988/1989,Juventus,1076.0,Napoli,227.0,0.0,2.0,Marino Magrin,1.0,90.0,31.0,16.0,1.0,18.0,11.0,34.0,9.0,32.0,5.0,16.0,4.0,18.0,3.0,35.0,35.0,29.0,29.0,7.0,3.0,11.0,2.0,1.0,0.0,0.0,1.0,8.0,2.0,11.0,2.0,3.0,1.0,4.0,1.0,8.0,3.0,11.0,3.0,0.0,0.0,1.0,1.0,7069.8561730096235,2656.255040791776,6148.394998578303,1917.1716059711287,44.580443897637785,23.8671260936133,57.78941371391076,46.206173775153104,581.8377304243219,261.2875674759405,535.6659375546807,120.59476618547681,3023.95490048119,1343.8443531277344,2073.9595718503933,660.7586231408575,2594.7889085739284,971.4202066929134,2501.790326990376,839.8668788276466,824.694189632546,55.835787401574805,979.1897484689413,249.74516404199477,454.0,168.0,390.0,108.0,345.0,141.0,287.0,88.0,11.0,4.0,15.0,5.0,6.0,1.0,10.0,5.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0
3750244__77,3750244.0,Europe - UEFA Europa League,1988/1989,Bayern Munich,169.0,Napoli,227.0,0.0,2.0,Armin Eck,1.0,77.0,3.0,34.0,0.0,20.0,1.0,16.0,1.0,19.0,3.0,12.0,1.0,12.0,2.0,18.0,18.0,12.0,12.0,2.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0,15.0,1.0,2.0,0.0,4.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,8039.252345909887,214.95599518810147,4513.514142716535,63.755882545931755,36.976694991251094,0.0,31.451982830271216,0.0,284.96865015310584,11.328270997375327,390.9663292869641,0.0,3539.797075131234,34.06732283464567,1515.2177345800526,31.084838145231846,3086.1101946631666,169.5604013560805,1952.3615616797902,32.67104440069991,1091.3997309711285,0.0,623.5165343394575,0.0,424.0,12.0,279.0,3.0,353.0,9.0,205.0,3.0,10.0,0.0,11.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3750244__80,3750244.0,Europe - UEFA Europa League,1988/1989,Bayern Munich,169.0,Napoli,227.0,0.0,2.0,Roland Grahammer,1.0,80.0,10.0,34.0,0.0,22.0,4.0,17.0,1.0,22.0,2.0,13.0,1.0,14.0,2.0,18.0,18.0,12.0,12.0,2.0,0.0,1.0,2.0,3.0,0.0,2.0,0.0,5.0,0.0,17.0,0.0,2.0,0.0,4.0,0.0,6.0,1.0,7.0,1.0,0.0,0.0,1.0,0.0,8361.166476815399,986.5606225940506,4577.270025262467,369.3966411854768,41.48047047244094,0.0,31.451982830271216,8.37950645231846,318.1983450349956,31.330920056867892,390.9663292869641,0.0,3604.5629828302717,429.4364818460193,1546.3025727252843,71.95992454068241,3305.5249475065616,346.3078018372703,1985.03260608049,139.06203958880138,1091.3997309711285,179.48541885389326,623.5165343394575,149.99517060367452,443.0,49.0,283.0,20.0,369.0,40.0,208.0,12.0,10.0,1.0,11.0,1.0,4.0,1.0,8.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
3887188__59,3887188.0,Europe - UEFA Europa League,1988/1989,Napoli,227.0,VfB Stuttgart,174.0,0.0,1.0,,,59.0,32.0,4.0,2.0,36.0,31.0,15.0,7.0,5.0,3.0,8.0,5.0,1.0,0.0,12.0,12.0,15.0,15.0,3.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,4.0,3.0,13.0,3.0,3.0,2.0,3.0,1.0,11.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,4612.864984219161,2348.5128919510057,3176.6802919947504,938.7923115704288,27.570941677602796,11.431491688538934,23.325478127734037,0.0,422.2799442257218,122.19038812335957,221.51296237970254,78.53060772090988,2111.6555561023624,826.0519942038494,1336.1985925196848,302.9830227471566,1699.7056944444444,978.3884339457567,1071.8735454943132,354.3540244969379,351.65284776902894,410.4505839895013,523.7697134733158,202.92465660542433,324.0,147.0,219.0,71.0,234.0,101.0,147.0,40.0,16.0,7.0,5.0,3.0,6.0,3.0,3.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0
3750240__62,3750240.0,Europe - Champions League,1999/2000,Manchester United,39.0,Fiorentina,239.0,0.0,2.0,Phil Neville,3.0,62.0,31.0,12.0,4.0,21.0,15.0,9.0,11.0,10.0,6.0,0.0,7.0,6.0,4.0,6.0,6.0,10.0,10.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,8.0,5.0,1.0,1.0,2.0,2.0,6.0,2.0,8.0,2.0,0.0,0.0,1.0,0.0,8144.835946631671,3849.420634733158,4232.136264982502,1215.7227748250218,28.400293963254594,19.044619750656167,12.275745188101489,3.8665069991251095,439.457302384077,312.6129419291338,422.23292410323705,101.29984230096237,3428.67052876203,1513.3400415573058,1659.2560558836394,451.7756435914261,3563.9381353893264,1592.3676738845145,1347.164216972878,518.6657119422572,684.3696861329835,412.0553576115485,791.2073228346457,140.1150699912511,457.0,224.0,268.0,84.0,365.0,178.0,200.0,56.0,8.0,5.0,12.0,2.0,4.0,3.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0
3750240__62,3750240.0,Europe - Champions League,1999/2000,Manchester United,39.0,Fiorentina,239.0,0.0,2.0,Teddy Sheringham,3.0,62.0,31.0,12.0,4.0,21.0,15.0,9.0,11.0,10.0,6.0,0.0,7.0,6.0,4.0,6.0,6.0,10.0,10.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,8.0,5.0,1.0,1.0,2.0,2.0,6.0,2.0,8.0,2.0,0.0,0.0,1.0,0.0,8144.835946631671,3849.420634733158,4232.136264982502,1215.7227748250218,28.400293963254594,19.044619750656167,12.275745188101489,3.8665069991251095,439.457302384077,312.6129419291338,422.23292410323705,101.29984230096237,3428.67052876203,1513.3400415573058,1659.2560558836394,451.7756435914261,3563.9381353893264,1592.3676738845145,1347.164216972878,518.6657119422572,684.3696861329835,412.0553576115485,791.2073228346457,140.1150699912511,457.0,224.0,268.0,84.0,365.0,178.0,200.0,56.0,8.0,5.0,12.0,2.0,4.0,3.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0
3750240__62,3750240.0,Europe - Champions League,1999/2000,Manchester United,39.0,Fiorentina,239.0,0.0,2.0,Ole Gunnar Solskjær,3.0,62.0,31.0,12.0,4.0,21.0,15.0,9.0,11.0,10.0,6.0,0.0,7.0,6.0,4.0,6.0,6.0,10.0,10.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,8.0,5.0,1.0,1.0,2.0,2.0,6.0,2.0,8.0,2.0,0.0,0.0,1.0,0.0,8144.835946631671,3849.420634733158,4232.136264982502,1215.7227748250218,28.400293963254594,19.044619750656167,12.275745188101489,3.8665069991251095,439.457302384077,312.6129419291338,422.23292410323705,101.29984230096237,3428.67052876203,1513.3400415573058,1659.2560558836394,451.7756435914261,3563.9381353893264,1592.3676738845145,1347.164216972878,518.6657119422572,684.3696861329835,412.0553576115485,791.2073228346457,140.1150699912511,457.0,224.0,268.0,84.0,365.0,178.0,200.0,56.0,8.0,5.0,12.0,2.0,4.0,3.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0
3749493__66,3749493.0,England - Premier League,2003/2004,Everton,29.0,Arsenal,1.0,0.0,2.0,Gary Naysmith,1.0,66.0,1.0,17.0,0.0,32.0,0.0,7.0,0.0,23.0,0.0,5.0,0.0,9.0,0.0,24.0,24.0,7.0,7.0,9.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4811.68313156168,0.0,5838.2163069007,0.0,24.861366469816275,0.0,32.93693102580927,0.0,294.08061187664043,0.0,639.5629011373578,0.0,1135.090749671916,0.0,1980.5306217191599,0.0,1885.0023851706037,0.0,1821.8318285214348,0.0,1472.6480183727033,0.0,1363.354024496938,0.0,278.0,0.0,340.0,0.0,181.0,0.0,267.0,0.0,9.0,0.0,13.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0
3749493__67,3749493.0,England - Premier League,2003/2004,Everton,29.0,Arsenal,1.0,0.0,2.0,Tie Li,1.0,67.0,26.0,17.0,0.0,33.0,9.0,7.0,0.0,23.0,6.0,5.0,0.0,9.0,4.0,24.0,24.0,8.0,8.0,9.0,2.0,4.0,2.0,2.0,1.0,1.0,0.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,5.0,3.0,8.0,0.0,0.0,1.0,0.0,0.0,4976.923611657919,1603.1182742782153,5838.2163069007,1085.9878554243219,24.861366469816275,17.95369674103237,32.93693102580927,6.124234470691165,303.50854822834646,99.99780861767279,639.5629011373578,74.01273622047243,1135.090749671916,378.24381944444445,1980.5306217191599,423.92420056867894,1885.0023851706037,609.9539927821522,1821.8318285214348,488.4856299212599,1628.4605621172354,496.96895669291337,1363.354024496938,93.4410542432196,283.0,92.0,341.0,70.0,185.0,64.0,267.0,49.0,9.0,5.0,13.0,1.0,6.0,3.0,7.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0
3749358__65,3749358.0,England - Premier League,2003/2004,Middlesbrough,47.0,Arsenal,1.0,0.0,4.0,Andrew Davies,1.0,65.0,19.0,11.0,2.0,14.0,2.0,21.0,9.0,14.0,2.0,14.0,5.0,12.0,2.0,11.0,11.0,16.0,16.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,11.0,2.0,1.0,0.0,3.0,1.0,4.0,2.0,9.0,0.0,0.0,0.0,3.0,0.0,4922.0760049212595,1598.537898184602,7965.0478585958,2425.5184335083122,27.954299978127736,24.039589238845142,12.366444116360455,19.994393153980752,460.80136482939633,158.5032515310586,519.2460289807524,291.57424157917757,2395.910800524935,655.8470959098863,3418.5466704943133,1039.6506539807524,1805.13844816273,466.43187773403326,2866.9192738407705,685.0113057742782,232.27109142607176,293.71608377077865,1147.9694411636044,389.28783902012253,340.0,102.0,431.0,145.0,258.0,83.0,361.0,126.0,6.0,3.0,14.0,0.0,2.0,2.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0
3749358__84,3749358.0,England - Premier League,2003/2004,Middlesbrough,47.0,Arsenal,1.0,0.0,4.0,Stewart Downing,1.0,84.0,8.0,13.0,0.0,16.0,1.0,30.0,2.0,16.0,1.0,19.0,1.0,14.0,1.0,14.0,14.0,21.0,21.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,13.0,1.0,1.0,0.0,4.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,6526.351987095362,893.7398880139983,10417.907936898513,899.3281667760281,57.731973206474194,0.0,32.36083727034121,0.0,619.3046163604549,72.7610450568679,810.8202705599299,169.07494553805776,3051.7578964348204,449.86286854768156,4458.197324475066,409.73843667979,2271.570325896763,310.58628280839895,3579.2722244094493,257.3987992125984,525.9871751968504,60.529691601049876,1537.2572801837268,63.1159853455818,444.0,54.0,578.0,59.0,342.0,45.0,488.0,50.0,9.0,0.0,14.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0
3749108__59,3749108.0,England - Premier League,2003/2004,Aston Villa,59.0,Arsenal,1.0,0.0,1.0,,,59.0,34.0,19.0,5.0,15.0,4.0,17.0,9.0,7.0,5.0,9.0,7.0,3.0,2.0,12.0,12.0,15.0,15.0,4.0,3.0,6.0,1.0,1.0,0.0,0.0,0.0,10.0,2.0,5.0,6.0,4.0,2.0,1.0,3.0,3.0,1.0,7.0,5.0,,,,,4146.025779746282,2228.572310804899,6916.739317804026,2797.156249671916,16.215798993875765,0.0,23.437497375328086,0.0,371.9887837926509,83.15711176727908,367.414885279965,156.90230336832897,1447.8584782370954,582.9860356517935,2377.2443793744537,1042.0067350174977,1138.8561034558181,757.5181824146981,3502.237041776028,1176.677771216098,1171.1066152668416,804.9109809711287,646.4055139982502,421.56944006999123,256.0,117.0,376.0,151.0,179.0,76.0,302.0,116.0,5.0,3.0,12.0,8.0,3.0,1.0,7.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
3749454__67,3749454.0,England - Premier League,2003/2004,Manchester City,36.0,Arsenal,1.0,0.0,1.0,Danny Tiatto,1.0,67.0,12.0,10.0,0.0,34.0,3.0,12.0,0.0,23.0,1.0,7.0,0.0,11.0,0.0,19.0,19.0,10.0,10.0,4.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,7.0,1.0,9.0,0.0,2.0,1.0,3.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,4311.339864501312,445.20516404199475,6728.3653255686795,1023.9799243219597,37.933249125109356,0.0,39.36224956255468,5.96696084864392,461.08367738407713,75.57128062117235,553.4101073928259,160.68718372703412,1251.2915392607174,153.84592847769028,2813.0410941601053,408.15462926509184,1396.7566797900263,64.00422353455818,2522.6984273840767,380.63858267716546,1164.2747189413826,151.78373140857394,799.8534470691164,68.5325678040245,315.0,39.0,435.0,66.0,189.0,20.0,325.0,54.0,10.0,1.0,8.0,1.0,8.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
3749454__79,3749454.0,England - Premier League,2003/2004,Manchester City,36.0,Arsenal,1.0,0.0,1.0,Eyal Berkovic,2.0,79.0,14.0,10.0,1.0,37.0,9.0,12.0,3.0,24.0,1.0,7.0,1.0,11.0,0.0,22.0,22.0,10.0,10.0,4.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,9.0,3.0,3.0,0.0,3.0,2.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,4756.545028543307,1385.7307900262467,7888.189627624672,741.8617257217849,37.933249125109356,5.896454396325459,45.3292104111986,0.0,536.6549580052495,61.55407589676291,734.1887084426946,34.418920603674536,1405.1374677384078,548.1643082895888,3255.664290791776,222.686634951881,1460.7609033245847,525.0051837270341,2984.6214031058616,289.3980741469816,1316.0584503499565,245.1107677165354,868.386014873141,195.3580960192476,354.0,88.0,509.0,42.0,209.0,60.0,386.0,28.0,11.0,0.0,10.0,1.0,9.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0
3749454__79,3749454.0,England - Premier League,2003/2004,Manchester City,36.0,Arsenal,1.0,0.0,1.0,Robbie Fowler,2.0,79.0,14.0,10.0,1.0,37.0,9.0,12.0,3.0,24.0,1.0,7.0,1.0,11.0,0.0,22.0,22.0,10.0,10.0,4.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,9.0,3.0,3.0,0.0,3.0,2.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,4756.545028543307,1385.7307900262467,7888.189627624672,741.8617257217849,37.933249125109356,5.896454396325459,45.3292104111986,0.0,536.6549580052495,61.55407589676291,734.1887084426946,34.418920603674536,1405.1374677384078,548.1643082895888,3255.664290791776,222.686634951881,1460.7609033245847,525.0051837270341,2984.6214031058616,289.3980741469816,1316.0584503499565,245.1107677165354,868.386014873141,195.3580960192476,354.0,88.0,509.0,42.0,209.0,60.0,386.0,28.0,11.0,0.0,10.0,1.0,9.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0
3749253__72,3749253.0,England - Premier League,2003/2004,Arsenal,1.0,Liverpool,24.0,0.0,1.0,Sylvain Wiltord,1.0,72.0,21.0,37.0,11.0,12.0,6.0,14.0,4.0,19.0,5.0,9.0,4.0,12.0,4.0,15.0,15.0,18.0,18.0,1.0,0.0,5.0,4.0,,,,,7.0,5.0,9.0,1.0,3.0,3.0,2.0,0.0,9.0,1.0,8.0,2.0,1.0,0.0,0.0,0.0,5233.592207895887,1710.1193518153982,7249.912914151357,1925.5538275371828,35.44845866141732,3.8665069991251095,12.097037182852144,0.0,500.0133024934383,197.52120548993875,341.9575873797026,69.3454449912511,2260.3029325240595,787.2715091863519,2299.6536023622048,684.5319400699913,1861.9964971566053,667.9333737970254,3250.1787434383205,789.9041852580928,575.8310170603675,53.52675634295713,1346.0259437882762,381.77225721784777,342.0,113.0,376.0,111.0,261.0,87.0,286.0,76.0,10.0,2.0,11.0,3.0,6.0,2.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0
3749346__59,3749346.0,England - Premier League,2003/2004,Leeds United,101.0,Arsenal,1.0,0.0,4.0,,,59.0,33.0,7.0,4.0,36.0,12.0,18.0,14.0,8.0,4.0,9.0,10.0,7.0,3.0,17.0,17.0,18.0,18.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,6.0,3.0,3.0,4.0,2.0,2.0,0.0,0.0,6.0,2.0,2.0,4.0,0.0,1.0,2.0,0.0,5303.116199365704,2135.381771653543,4960.5401753062115,2474.424108377079,53.88095680227471,11.18356003937008,11.8815791776028,4.722839457567804,572.737897856518,235.96212237532808,443.92452187226604,232.7630137795276,2009.1346391076117,775.8091994750656,1800.8598583770777,717.5431260936133,1639.9121970691165,734.4302373140857,1509.9844422572178,784.025392607174,1027.4505085301837,377.9966524496938,1193.8897736220472,735.3697364391953,358.0,147.0,296.0,145.0,262.0,103.0,221.0,103.0,7.0,4.0,7.0,6.0,6.0,2.0,6.0,4.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,2.0
3749196__60,3749196.0,England - Premier League,2003/2004,Arsenal,1.0,Tottenham Hotspur,38.0,0.0,1.0,Pascal Cygan,2.0,60.0,25.0,12.0,9.0,26.0,4.0,8.0,3.0,11.0,5.0,6.0,3.0,7.0,4.0,17.0,17.0,11.0,11.0,2.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,7.0,2.0,5.0,1.0,0.0,1.0,2.0,1.0,5.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,4664.871296150482,1638.804014873141,2138.1682461723535,498.291865048119,39.93067891513561,8.19784262904637,25.532189632545936,14.075768153980752,336.32246817585303,98.17149868766403,232.05523304899387,17.87785542432196,1468.4058131014874,551.8713620953631,645.6306911636046,186.74093503937007,1479.1731036745407,706.3185979877516,924.2825623359579,180.35079068241473,1341.0392322834646,274.24471347331587,310.6675699912511,99.2465157480315,283.0,101.0,182.0,53.0,194.0,73.0,104.0,24.0,9.0,5.0,6.0,1.0,3.0,4.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0
3749196__60,3749196.0,England - Premier League,2003/2004,Arsenal,1.0,Tottenham Hotspur,38.0,0.0,1.0,Dennis Bergkamp,2.0,60.0,25.0,12.0,9.0,26.0,4.0,8.0,3.0,11.0,5.0,6.0,3.0,7.0,4.0,17.0,17.0,11.0,11.0,2.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,7.0,2.0,5.0,1.0,0.0,1.0,2.0,1.0,5.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,4664.871296150482,1638.804014873141,2138.1682461723535,498.291865048119,39.93067891513561,8.19784262904637,25.532189632545936,14.075768153980752,336.32246817585303,98.17149868766403,232.05523304899387,17.87785542432196,1468.4058131014874,551.8713620953631,645.6306911636046,186.74093503937007,1479.1731036745407,706.3185979877516,924.2825623359579,180.35079068241473,1341.0392322834646,274.24471347331587,310.6675699912511,99.2465157480315,283.0,101.0,182.0,53.0,194.0,73.0,104.0,24.0,9.0,5.0,6.0,1.0,3.0,4.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0
3749196__85,3749196.0,England - Premier League,2003/2004,Arsenal,1.0,Tottenham Hotspur,38.0,0.0,1.0,Eduardo César Daude Gaspar,1.0,85.0,11.0,21.0,1.0,30.0,1.0,11.0,3.0,16.0,0.0,9.0,3.0,11.0,0.0,24.0,24.0,12.0,12.0,4.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,9.0,2.0,6.0,2.0,1.0,0.0,3.0,0.0,7.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,6303.675311023621,954.6508181321085,2685.195015419947,649.0988316929132,48.128521544181986,11.080554461942258,45.10764763779528,5.376530293088364,434.49396686351713,194.3643707349081,277.7778566272966,36.39678302712161,2020.2771751968505,351.5584246500438,847.7620723972004,350.0847364391952,2185.491701662292,340.0950339020123,1104.6333530183726,257.2407819335083,1615.2839457567802,57.5524343832021,409.9140857392826,0.0,385.0,77.0,240.0,51.0,267.0,56.0,133.0,34.0,14.0,0.0,7.0,0.0,7.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0
3749434__63,3749434.0,England - Premier League,2003/2004,Birmingham City,54.0,Arsenal,1.0,0.0,1.0,Stern John,1.0,63.0,21.0,9.0,2.0,44.0,17.0,13.0,7.0,19.0,4.0,8.0,5.0,10.0,2.0,15.0,15.0,12.0,12.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,11.0,0.0,0.0,0.0,4.0,0.0,4.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,5698.0474028871395,1239.370228455818,5451.461587926509,1324.403425634296,61.80612762467192,18.801216754155732,57.42724923447069,4.428795931758531,477.88606036745404,117.71612893700787,532.8630181539808,227.83004308836396,2098.449732611549,307.45674540682415,2034.7824699256346,429.6556999125109,2148.76427384077,559.5610389326334,1808.3995964566927,467.298386920385,911.1412084426946,235.83509842519686,1017.9892541557305,195.19049978127734,391.0,86.0,345.0,90.0,267.0,55.0,260.0,71.0,4.0,3.0,5.0,2.0,2.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
3749434__84,3749434.0,England - Premier League,2003/2004,Birmingham City,54.0,Arsenal,1.0,0.0,1.0,Bryan Hughes,1.0,84.0,2.0,11.0,0.0,61.0,3.0,20.0,0.0,24.0,1.0,13.0,0.0,13.0,1.0,20.0,20.0,16.0,16.0,6.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,11.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,6937.417631342957,62.01523512685914,6841.560641294839,20.013123359580053,80.60734437882766,4.413918416447944,61.85604516622923,0.0,595.6021893044621,24.487399387576552,771.4048908573928,0.0,2405.9064780183726,0.0,2481.8417470472436,20.013123359580053,2708.3253127734033,33.113917322834645,2313.278204286964,0.0,1146.9763068678917,0.0,1213.179753937008,0.0,478.0,10.0,439.0,4.0,322.0,5.0,334.0,1.0,7.0,0.0,7.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0
